"";"IFBL";"IFBLuurhok";"Xcoord";"Ycoord";"REGIO";"DISTRICT";"area";"max"
"228";"D13214";"d1-32-14";40012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";992906,856888438;"y"
"229";"D13221";"d1-32-21";40012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";992906,856888438;"y"
"230";"D13222";"d1-32-22";40012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";992906,856888438;"y"
"231";"D13223";"d1-32-23";40012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";992906,856888438;"y"
"232";"D13224";"d1-32-24";40012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";992906,856888438;"y"
"233";"D13231";"d1-32-31";40012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";992906,856888438;"y"
"234";"D13232";"d1-32-32";40012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";992906,856888438;"y"
"235";"D13233";"d1-32-33";40012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";992906,856888438;"y"
"236";"D13234";"d1-32-34";40012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";992906,856888438;"y"
"237";"D13241";"d1-32-41";40012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";992906,856888438;"y"
"238";"D13242";"d1-32-42";40012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";992906,856888438;"y"
"239";"D13243";"d1-32-43";40012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";992906,856888438;"y"
"240";"D13244";"d1-32-44";40012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";992906,856888438;"y"
"241";"D13311";"d1-33-11";44012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";540695,604143;"y"
"242";"D13312";"d1-33-12";44012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";540695,604143;"y"
"243";"D13313";"d1-33-13";44012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";540695,604143;"y"
"244";"D13314";"d1-33-14";44012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";540695,604143;"y"
"245";"D13321";"d1-33-21";44012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";540695,604143;"y"
"246";"D13322";"d1-33-22";44012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";540695,604143;"y"
"247";"D13323";"d1-33-23";44012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";540695,604143;"y"
"248";"D13324";"d1-33-24";44012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";540695,604143;"y"
"249";"D13331";"d1-33-31";44012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";540695,604143;"y"
"250";"D13332";"d1-33-32";44012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";540695,604143;"y"
"251";"D13333";"d1-33-33";44012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";540695,604143;"y"
"252";"D13334";"d1-33-34";44012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";540695,604143;"y"
"253";"D13341";"d1-33-41";44012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";540695,604143;"y"
"254";"D13342";"d1-33-42";44012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";540695,604143;"y"
"255";"D13343";"d1-33-43";44012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";540695,604143;"y"
"256";"D13344";"d1-33-44";44012;188180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";540695,604143;"y"
"257";"D02611";"d0-26-11";24012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";504895,218064375;"y"
"258";"D02612";"d0-26-12";24012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";504895,218064375;"y"
"259";"D02613";"d0-26-13";24012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";504895,218064375;"y"
"260";"D02614";"d0-26-14";24012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";504895,218064375;"y"
"261";"D02621";"d0-26-21";24012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";504895,218064375;"y"
"262";"D02622";"d0-26-22";24012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";504895,218064375;"y"
"263";"D02623";"d0-26-23";24012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";504895,218064375;"y"
"264";"D02624";"d0-26-24";24012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";504895,218064375;"y"
"265";"D02631";"d0-26-31";24012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";504895,218064375;"y"
"266";"D02632";"d0-26-32";24012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";504895,218064375;"y"
"267";"D02633";"d0-26-33";24012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";504895,218064375;"y"
"268";"D02634";"d0-26-34";24012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";504895,218064375;"y"
"269";"D02641";"d0-26-41";24012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";504895,218064375;"y"
"270";"D02642";"d0-26-42";24012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";504895,218064375;"y"
"271";"D02643";"d0-26-43";24012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";504895,218064375;"y"
"272";"D02644";"d0-26-44";24012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";504895,218064375;"y"
"273";"D02711";"d0-27-11";28012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";716455,841793312;"y"
"274";"D02712";"d0-27-12";28012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";716455,841793312;"y"
"275";"D02713";"d0-27-13";28012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";716455,841793312;"y"
"276";"D02714";"d0-27-14";28012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";716455,841793312;"y"
"277";"D02721";"d0-27-21";28012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";716455,841793312;"y"
"278";"D02722";"d0-27-22";28012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";716455,841793312;"y"
"279";"D02723";"d0-27-23";28012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";716455,841793312;"y"
"280";"D02724";"d0-27-24";28012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";716455,841793312;"y"
"281";"D02731";"d0-27-31";28012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";716455,841793312;"y"
"282";"D02732";"d0-27-32";28012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";716455,841793312;"y"
"283";"D02733";"d0-27-33";28012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";716455,841793312;"y"
"284";"D02734";"d0-27-34";28012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";716455,841793312;"y"
"285";"D02741";"d0-27-41";28012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";716455,841793312;"y"
"286";"D02742";"d0-27-42";28012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";716455,841793312;"y"
"287";"D02743";"d0-27-43";28012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";716455,841793312;"y"
"288";"D02744";"d0-27-44";28012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";716455,841793312;"y"
"289";"D02811";"d0-28-11";32012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";643771,913749;"y"
"290";"D02812";"d0-28-12";32012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";643771,913749;"y"
"291";"D02813";"d0-28-13";32012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";643771,913749;"y"
"292";"D02814";"d0-28-14";32012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";643771,913749;"y"
"293";"D02821";"d0-28-21";32012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";643771,913749;"y"
"294";"D02822";"d0-28-22";32012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";643771,913749;"y"
"295";"D02823";"d0-28-23";32012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";643771,913749;"y"
"296";"D02824";"d0-28-24";32012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";643771,913749;"y"
"297";"D02831";"d0-28-31";32012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";643771,913749;"y"
"298";"D02832";"d0-28-32";32012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";643771,913749;"y"
"299";"D02833";"d0-28-33";32012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";643771,913749;"y"
"300";"D02834";"d0-28-34";32012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";643771,913749;"y"
"301";"D02841";"d0-28-41";32012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";643771,913749;"y"
"302";"D02842";"d0-28-42";32012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";643771,913749;"y"
"303";"D02843";"d0-28-43";32012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";643771,913749;"y"
"304";"D02844";"d0-28-44";32012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";643771,913749;"y"
"305";"D12111";"d1-21-11";36012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";914390,015041625;"y"
"306";"D12112";"d1-21-12";36012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";914390,015041625;"y"
"307";"D12113";"d1-21-13";36012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";914390,015041625;"y"
"308";"D12114";"d1-21-14";36012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";914390,015041625;"y"
"309";"D12121";"d1-21-21";36012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";914390,015041625;"y"
"310";"D12122";"d1-21-22";36012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";914390,015041625;"y"
"311";"D12123";"d1-21-23";36012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";914390,015041625;"y"
"312";"D12124";"d1-21-24";36012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";914390,015041625;"y"
"313";"D12131";"d1-21-31";36012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";914390,015041625;"y"
"314";"D12132";"d1-21-32";36012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";914390,015041625;"y"
"315";"D12133";"d1-21-33";36012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";914390,015041625;"y"
"316";"D12134";"d1-21-34";36012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";914390,015041625;"y"
"317";"D12141";"d1-21-41";36012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";914390,015041625;"y"
"318";"D12142";"d1-21-42";36012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";914390,015041625;"y"
"319";"D12143";"d1-21-43";36012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";914390,015041625;"y"
"320";"D12144";"d1-21-44";36012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";914390,015041625;"y"
"321";"D12211";"d1-22-11";40012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";999999,989710188;"y"
"322";"D12212";"d1-22-12";40012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";999999,989710188;"y"
"323";"D12213";"d1-22-13";40012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";999999,989710188;"y"
"324";"D12214";"d1-22-14";40012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";999999,989710188;"y"
"325";"D12221";"d1-22-21";40012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";999999,989710188;"y"
"326";"D12222";"d1-22-22";40012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";999999,989710188;"y"
"327";"D12223";"d1-22-23";40012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";999999,989710188;"y"
"328";"D12224";"d1-22-24";40012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";999999,989710188;"y"
"329";"D12231";"d1-22-31";40012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";999999,989710188;"y"
"330";"D12232";"d1-22-32";40012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";999999,989710188;"y"
"331";"D12233";"d1-22-33";40012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";999999,989710188;"y"
"332";"D12234";"d1-22-34";40012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";999999,989710188;"y"
"333";"D12241";"d1-22-41";40012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";999999,989710188;"y"
"334";"D12242";"d1-22-42";40012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";999999,989710188;"y"
"335";"D12243";"d1-22-43";40012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";999999,989710188;"y"
"336";"D12244";"d1-22-44";40012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";999999,989710188;"y"
"337";"D12311";"d1-23-11";44012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";760461,867686437;"y"
"338";"D12312";"d1-23-12";44012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";760461,867686437;"y"
"339";"D12313";"d1-23-13";44012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";760461,867686437;"y"
"340";"D12314";"d1-23-14";44012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";760461,867686437;"y"
"341";"D12321";"d1-23-21";44012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";760461,867686437;"y"
"342";"D12322";"d1-23-22";44012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";760461,867686437;"y"
"343";"D12323";"d1-23-23";44012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";760461,867686437;"y"
"344";"D12324";"d1-23-24";44012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";760461,867686437;"y"
"345";"D12331";"d1-23-31";44012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";760461,867686437;"y"
"346";"D12332";"d1-23-32";44012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";760461,867686437;"y"
"347";"D12333";"d1-23-33";44012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";760461,867686437;"y"
"348";"D12334";"d1-23-34";44012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";760461,867686437;"y"
"349";"D12341";"d1-23-41";44012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";760461,867686437;"y"
"350";"D12342";"d1-23-42";44012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";760461,867686437;"y"
"351";"D12343";"d1-23-43";44012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";760461,867686437;"y"
"352";"D12344";"d1-23-44";44012;192180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";760461,867686437;"y"
"353";"D01611";"d0-16-11";24012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";518970,001421125;"y"
"354";"D01612";"d0-16-12";24012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";518970,001421125;"y"
"355";"D01613";"d0-16-13";24012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";518970,001421125;"y"
"356";"D01614";"d0-16-14";24012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";518970,001421125;"y"
"357";"D01621";"d0-16-21";24012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";518970,001421125;"y"
"358";"D01622";"d0-16-22";24012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";518970,001421125;"y"
"359";"D01623";"d0-16-23";24012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";518970,001421125;"y"
"360";"D01624";"d0-16-24";24012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";518970,001421125;"y"
"361";"D01631";"d0-16-31";24012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";518970,001421125;"y"
"362";"D01632";"d0-16-32";24012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";518970,001421125;"y"
"363";"D01633";"d0-16-33";24012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";518970,001421125;"y"
"364";"D01634";"d0-16-34";24012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";518970,001421125;"y"
"365";"D01641";"d0-16-41";24012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";518970,001421125;"y"
"366";"D01642";"d0-16-42";24012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";518970,001421125;"y"
"367";"D01643";"d0-16-43";24012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";518970,001421125;"y"
"368";"D01644";"d0-16-44";24012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";518970,001421125;"y"
"369";"D01711";"d0-17-11";28012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";995509,149723;"y"
"370";"D01712";"d0-17-12";28012;196180;"Ecoregio van de polders en de getijdenschelde";"Kustpoldersdistrict";995509,149723;"y"
