"";"IFBL";"ifbluurhok";"Xcoord";"Ycoord"
"11923";"E24213";"e2-42-13";72012;164180
"11924";"E24214";"e2-42-14";72012;164180
"11925";"E24221";"e2-42-21";72012;164180
"11926";"E24222";"e2-42-22";72012;164180
"11927";"E24223";"e2-42-23";72012;164180
"11928";"E24224";"e2-42-24";72012;164180
"11929";"E24231";"e2-42-31";72012;164180
"11930";"E24232";"e2-42-32";72012;164180
"11931";"E24233";"e2-42-33";72012;164180
"11932";"E24234";"e2-42-34";72012;164180
"11933";"E24241";"e2-42-41";72012;164180
"11934";"E24242";"e2-42-42";72012;164180
"11935";"E24243";"e2-42-43";72012;164180
"11936";"E24244";"e2-42-44";72012;164180
"11937";"E24311";"e2-43-11";76012;164180
"11938";"E24312";"e2-43-12";76012;164180
"11939";"E24313";"e2-43-13";76012;164180
"11940";"E24314";"e2-43-14";76012;164180
"11941";"E24321";"e2-43-21";76012;164180
"11942";"E24322";"e2-43-22";76012;164180
"11943";"E24323";"e2-43-23";76012;164180
"11944";"E24324";"e2-43-24";76012;164180
"11945";"E24331";"e2-43-31";76012;164180
"11946";"E24332";"e2-43-32";76012;164180
"11947";"E24333";"e2-43-33";76012;164180
"11948";"E24334";"e2-43-34";76012;164180
"11949";"E24341";"e2-43-41";76012;164180
"11950";"E24342";"e2-43-42";76012;164180
"11951";"E24343";"e2-43-43";76012;164180
"11952";"E24344";"e2-43-44";76012;164180
"11953";"E24411";"e2-44-11";80012;164180
"11954";"E24412";"e2-44-12";80012;164180
"11955";"E24413";"e2-44-13";80012;164180
"11956";"E24414";"e2-44-14";80012;164180
"11957";"E24421";"e2-44-21";80012;164180
"11958";"E24422";"e2-44-22";80012;164180
"11959";"E24423";"e2-44-23";80012;164180
"11960";"E24424";"e2-44-24";80012;164180
"11961";"E24431";"e2-44-31";80012;164180
"11962";"E24432";"e2-44-32";80012;164180
"11963";"E24433";"e2-44-33";80012;164180
"11964";"E24434";"e2-44-34";80012;164180
"11965";"E24441";"e2-44-41";80012;164180
"11966";"E24442";"e2-44-42";80012;164180
"11967";"E24443";"e2-44-43";80012;164180
"11968";"E24444";"e2-44-44";80012;164180
"11969";"E24511";"e2-45-11";84012;164180
"11970";"E24512";"e2-45-12";84012;164180
"11971";"E24513";"e2-45-13";84012;164180
"11972";"E24514";"e2-45-14";84012;164180
"11973";"E24521";"e2-45-21";84012;164180
"11974";"E24522";"e2-45-22";84012;164180
"11975";"E24523";"e2-45-23";84012;164180
"11976";"E24524";"e2-45-24";84012;164180
"11977";"E24531";"e2-45-31";84012;164180
"11978";"E24532";"e2-45-32";84012;164180
"11979";"E24533";"e2-45-33";84012;164180
"11980";"E24534";"e2-45-34";84012;164180
"11981";"E24541";"e2-45-41";84012;164180
"11982";"E24542";"e2-45-42";84012;164180
"11983";"E24543";"e2-45-43";84012;164180
"11984";"E24544";"e2-45-44";84012;164180
"11985";"E24611";"e2-46-11";88012;164180
"11986";"E24612";"e2-46-12";88012;164180
"11987";"E24613";"e2-46-13";88012;164180
"11988";"E24614";"e2-46-14";88012;164180
"11989";"E24621";"e2-46-21";88012;164180
"11990";"E24622";"e2-46-22";88012;164180
"11991";"E24623";"e2-46-23";88012;164180
"11992";"E24624";"e2-46-24";88012;164180
"11993";"E24631";"e2-46-31";88012;164180
"11994";"E24632";"e2-46-32";88012;164180
"11995";"E24633";"e2-46-33";88012;164180
"11996";"E24634";"e2-46-34";88012;164180
"11997";"E24641";"e2-46-41";88012;164180
"11998";"E24642";"e2-46-42";88012;164180
"11999";"E24643";"e2-46-43";88012;164180
"12000";"E24644";"e2-46-44";88012;164180
"12001";"E24711";"e2-47-11";92012;164180
"12002";"E24712";"e2-47-12";92012;164180
"12003";"E24713";"e2-47-13";92012;164180
"12004";"E24714";"e2-47-14";92012;164180
"12005";"E24721";"e2-47-21";92012;164180
"12006";"E24722";"e2-47-22";92012;164180
"12007";"E24723";"e2-47-23";92012;164180
"12008";"E24724";"e2-47-24";92012;164180
"12009";"E24731";"e2-47-31";92012;164180
"12010";"E24732";"e2-47-32";92012;164180
"12011";"E24733";"e2-47-33";92012;164180
"12012";"E24734";"e2-47-34";92012;164180
"12013";"E24741";"e2-47-41";92012;164180
"12014";"E24742";"e2-47-42";92012;164180
"12015";"E24743";"e2-47-43";92012;164180
"12016";"E24744";"e2-47-44";92012;164180
"12017";"E24811";"e2-48-11";96012;164180
"12018";"E24812";"e2-48-12";96012;164180
"12019";"E24813";"e2-48-13";96012;164180
"12020";"E24814";"e2-48-14";96012;164180
"12021";"E24821";"e2-48-21";96012;164180
"12022";"E24822";"e2-48-22";96012;164180
"12023";"E24823";"e2-48-23";96012;164180
"12024";"E24824";"e2-48-24";96012;164180
"12025";"E24831";"e2-48-31";96012;164180
"12026";"E24832";"e2-48-32";96012;164180
"12027";"E24833";"e2-48-33";96012;164180
"12028";"E24834";"e2-48-34";96012;164180
"12029";"E24841";"e2-48-41";96012;164180
"12030";"E24842";"e2-48-42";96012;164180
"12031";"E24843";"e2-48-43";96012;164180
"12032";"E24844";"e2-48-44";96012;164180
"12033";"E25111";"e2-51-11";68012;160180
"12034";"E25112";"e2-51-12";68012;160180
"12035";"E25113";"e2-51-13";68012;160180
"12036";"E25114";"e2-51-14";68012;160180
"12037";"E25121";"e2-51-21";68012;160180
"12038";"E25122";"e2-51-22";68012;160180
"12039";"E25123";"e2-51-23";68012;160180
"12040";"E25124";"e2-51-24";68012;160180
"12041";"E25131";"e2-51-31";68012;160180
"12042";"E25132";"e2-51-32";68012;160180
"12043";"E25133";"e2-51-33";68012;160180
"12044";"E25134";"e2-51-34";68012;160180
"12045";"E25141";"e2-51-41";68012;160180
"12046";"E25142";"e2-51-42";68012;160180
"12047";"E25143";"e2-51-43";68012;160180
"12048";"E25144";"e2-51-44";68012;160180
"12049";"E25211";"e2-52-11";72012;160180
"12050";"E25212";"e2-52-12";72012;160180
"12051";"E25213";"e2-52-13";72012;160180
"12052";"E25214";"e2-52-14";72012;160180
"12053";"E25221";"e2-52-21";72012;160180
"12054";"E25222";"e2-52-22";72012;160180
"12055";"E25223";"e2-52-23";72012;160180
"12056";"E25224";"e2-52-24";72012;160180
"12057";"E25231";"e2-52-31";72012;160180
"12058";"E25232";"e2-52-32";72012;160180
"12059";"E25233";"e2-52-33";72012;160180
"12060";"E25234";"e2-52-34";72012;160180
"12061";"E25241";"e2-52-41";72012;160180
"12062";"E25242";"e2-52-42";72012;160180
"12063";"E25243";"e2-52-43";72012;160180
"12064";"E25244";"e2-52-44";72012;160180
"12065";"E25311";"e2-53-11";76012;160180
"12066";"E25312";"e2-53-12";76012;160180
"12067";"E25313";"e2-53-13";76012;160180
"12068";"E25314";"e2-53-14";76012;160180
"12069";"E25321";"e2-53-21";76012;160180
"12070";"E25322";"e2-53-22";76012;160180
"12071";"E25323";"e2-53-23";76012;160180
"12072";"E25324";"e2-53-24";76012;160180
"12073";"E25331";"e2-53-31";76012;160180
"12074";"E25332";"e2-53-32";76012;160180
"12075";"E25333";"e2-53-33";76012;160180
"12076";"E25334";"e2-53-34";76012;160180
"12077";"E25341";"e2-53-41";76012;160180
"12078";"E25342";"e2-53-42";76012;160180
"12079";"E25343";"e2-53-43";76012;160180
"12080";"E25344";"e2-53-44";76012;160180
"12081";"E25411";"e2-54-11";80012;160180
"12082";"E25412";"e2-54-12";80012;160180
"12083";"E25413";"e2-54-13";80012;160180
"12084";"E25414";"e2-54-14";80012;160180
"12085";"E25421";"e2-54-21";80012;160180
"12086";"E25422";"e2-54-22";80012;160180
"12087";"E25423";"e2-54-23";80012;160180
"12088";"E25424";"e2-54-24";80012;160180
"12089";"E25431";"e2-54-31";80012;160180
"12090";"E25432";"e2-54-32";80012;160180
"12091";"E25433";"e2-54-33";80012;160180
"12092";"E25434";"e2-54-34";80012;160180
"12093";"E25441";"e2-54-41";80012;160180
"12094";"E25442";"e2-54-42";80012;160180
"12095";"E25443";"e2-54-43";80012;160180
"12096";"E25444";"e2-54-44";80012;160180
"12097";"E25511";"e2-55-11";84012;160180
"12098";"E25512";"e2-55-12";84012;160180
"12099";"E25513";"e2-55-13";84012;160180
"12100";"E25514";"e2-55-14";84012;160180
"12101";"E25521";"e2-55-21";84012;160180
"12102";"E25522";"e2-55-22";84012;160180
"12103";"E25523";"e2-55-23";84012;160180
"12104";"E25524";"e2-55-24";84012;160180
"12105";"E25531";"e2-55-31";84012;160180
"12106";"E25532";"e2-55-32";84012;160180
"12107";"E25533";"e2-55-33";84012;160180
"12108";"E25534";"e2-55-34";84012;160180
"12109";"E25541";"e2-55-41";84012;160180
"12110";"E25542";"e2-55-42";84012;160180
"12111";"E25543";"e2-55-43";84012;160180
"12112";"E25544";"e2-55-44";84012;160180
"12113";"E25611";"e2-56-11";88012;160180
"12114";"E25612";"e2-56-12";88012;160180
"12115";"E25613";"e2-56-13";88012;160180
"12116";"E25614";"e2-56-14";88012;160180
"12117";"E25621";"e2-56-21";88012;160180
"12118";"E25622";"e2-56-22";88012;160180
"12119";"E25623";"e2-56-23";88012;160180
"12120";"E25624";"e2-56-24";88012;160180
"12121";"E25631";"e2-56-31";88012;160180
"12122";"E25632";"e2-56-32";88012;160180
"12123";"E25633";"e2-56-33";88012;160180
"12124";"E25634";"e2-56-34";88012;160180
"12125";"E25641";"e2-56-41";88012;160180
"12126";"E25642";"e2-56-42";88012;160180
"12127";"E25643";"e2-56-43";88012;160180
"12128";"E25644";"e2-56-44";88012;160180
"12129";"E25711";"e2-57-11";92012;160180
"12130";"E25712";"e2-57-12";92012;160180
"12131";"E25713";"e2-57-13";92012;160180
"12132";"E25714";"e2-57-14";92012;160180
"12133";"E25721";"e2-57-21";92012;160180
"12134";"E25722";"e2-57-22";92012;160180
"12135";"E25723";"e2-57-23";92012;160180
"12136";"E25724";"e2-57-24";92012;160180
"12137";"E25731";"e2-57-31";92012;160180
"12138";"E25732";"e2-57-32";92012;160180
"12139";"E25733";"e2-57-33";92012;160180
"12140";"E25734";"e2-57-34";92012;160180
"12141";"E25741";"e2-57-41";92012;160180
"12142";"E25742";"e2-57-42";92012;160180
"12143";"E25743";"e2-57-43";92012;160180
"12144";"E25744";"e2-57-44";92012;160180
"12145";"E25811";"e2-58-11";96012;160180
"12146";"E25812";"e2-58-12";96012;160180
"12147";"E25813";"e2-58-13";96012;160180
"12148";"E25814";"e2-58-14";96012;160180
"12149";"E25821";"e2-58-21";96012;160180
"12150";"E25822";"e2-58-22";96012;160180
"12151";"E25823";"e2-58-23";96012;160180
"12152";"E25824";"e2-58-24";96012;160180
"12153";"E25831";"e2-58-31";96012;160180
"12154";"E25832";"e2-58-32";96012;160180
"12155";"E25833";"e2-58-33";96012;160180
"12156";"E25834";"e2-58-34";96012;160180
"12157";"E25841";"e2-58-41";96012;160180
"12158";"E25842";"e2-58-42";96012;160180
"12159";"E25843";"e2-58-43";96012;160180
"12160";"E25844";"e2-58-44";96012;160180
"12161";"E31111";"e3-11-11";100012;176180
"12162";"E31112";"e3-11-12";100012;176180
"12163";"E31113";"e3-11-13";100012;176180
"12164";"E31114";"e3-11-14";100012;176180
"12165";"E31121";"e3-11-21";100012;176180
"12166";"E31122";"e3-11-22";100012;176180
"12167";"E31123";"e3-11-23";100012;176180
"12168";"E31124";"e3-11-24";100012;176180
"12169";"E31131";"e3-11-31";100012;176180
"12170";"E31132";"e3-11-32";100012;176180
"12171";"E31133";"e3-11-33";100012;176180
"12172";"E31134";"e3-11-34";100012;176180
"12173";"E31141";"e3-11-41";100012;176180
"12174";"E31142";"e3-11-42";100012;176180
"12175";"E31143";"e3-11-43";100012;176180
"12176";"E31144";"e3-11-44";100012;176180
"12177";"E31211";"e3-12-11";104012;176180
"12178";"E31212";"e3-12-12";104012;176180
"12179";"E31213";"e3-12-13";104012;176180
"12180";"E31214";"e3-12-14";104012;176180
"12181";"E31221";"e3-12-21";104012;176180
"12182";"E31222";"e3-12-22";104012;176180
"12183";"E31223";"e3-12-23";104012;176180
"12184";"E31224";"e3-12-24";104012;176180
"12185";"E31231";"e3-12-31";104012;176180
"12186";"E31232";"e3-12-32";104012;176180
"12187";"E31233";"e3-12-33";104012;176180
"12188";"E31234";"e3-12-34";104012;176180
"12189";"E31241";"e3-12-41";104012;176180
"12190";"E31242";"e3-12-42";104012;176180
"12191";"E31243";"e3-12-43";104012;176180
"12192";"E31244";"e3-12-44";104012;176180
"12193";"E31311";"e3-13-11";108012;176180
"12194";"E31312";"e3-13-12";108012;176180
"12195";"E31313";"e3-13-13";108012;176180
"12196";"E31314";"e3-13-14";108012;176180
"12197";"E31321";"e3-13-21";108012;176180
"12198";"E31322";"e3-13-22";108012;176180
"12199";"E31323";"e3-13-23";108012;176180
"12200";"E31324";"e3-13-24";108012;176180
"12201";"E31331";"e3-13-31";108012;176180
"12202";"E31332";"e3-13-32";108012;176180
"12203";"E31333";"e3-13-33";108012;176180
"12204";"E31334";"e3-13-34";108012;176180
"12205";"E31341";"e3-13-41";108012;176180
"12206";"E31342";"e3-13-42";108012;176180
"12207";"E31343";"e3-13-43";108012;176180
"12208";"E31344";"e3-13-44";108012;176180
"12209";"E31411";"e3-14-11";112012;176180
"12210";"E31412";"e3-14-12";112012;176180
"12211";"E31413";"e3-14-13";112012;176180
"12212";"E31414";"e3-14-14";112012;176180
"12213";"E31421";"e3-14-21";112012;176180
"12214";"E31422";"e3-14-22";112012;176180
"12215";"E31423";"e3-14-23";112012;176180
"12216";"E31424";"e3-14-24";112012;176180
"12217";"E31431";"e3-14-31";112012;176180
"12218";"E31432";"e3-14-32";112012;176180
"12219";"E31433";"e3-14-33";112012;176180
"12220";"E31434";"e3-14-34";112012;176180
"12221";"E31441";"e3-14-41";112012;176180
"12222";"E31442";"e3-14-42";112012;176180
"12223";"E31443";"e3-14-43";112012;176180
"12224";"E31444";"e3-14-44";112012;176180
"12225";"E31511";"e3-15-11";116012;176180
"12226";"E31512";"e3-15-12";116012;176180
"12227";"E31513";"e3-15-13";116012;176180
"12228";"E31514";"e3-15-14";116012;176180
"12229";"E31521";"e3-15-21";116012;176180
"12230";"E31522";"e3-15-22";116012;176180
"12231";"E31523";"e3-15-23";116012;176180
"12232";"E31524";"e3-15-24";116012;176180
"12233";"E31531";"e3-15-31";116012;176180
"12234";"E31532";"e3-15-32";116012;176180
"12235";"E31533";"e3-15-33";116012;176180
"12236";"E31534";"e3-15-34";116012;176180
"12237";"E31541";"e3-15-41";116012;176180
"12238";"E31542";"e3-15-42";116012;176180
"12239";"E31543";"e3-15-43";116012;176180
"12240";"E31544";"e3-15-44";116012;176180
"12241";"E31611";"e3-16-11";120012;176180
"12242";"E31612";"e3-16-12";120012;176180
"12243";"E31613";"e3-16-13";120012;176180
"12244";"E31614";"e3-16-14";120012;176180
"12245";"E31621";"e3-16-21";120012;176180
"12246";"E31622";"e3-16-22";120012;176180
"12247";"E31623";"e3-16-23";120012;176180
"12248";"E31624";"e3-16-24";120012;176180
"12249";"E31631";"e3-16-31";120012;176180
"12250";"E31632";"e3-16-32";120012;176180
"12251";"E31633";"e3-16-33";120012;176180
"12252";"E31634";"e3-16-34";120012;176180
"12253";"E31641";"e3-16-41";120012;176180
"12254";"E31642";"e3-16-42";120012;176180
"12255";"E31643";"e3-16-43";120012;176180
"12256";"E31644";"e3-16-44";120012;176180
"12257";"E31711";"e3-17-11";124012;176180
"12258";"E31712";"e3-17-12";124012;176180
"12259";"E31713";"e3-17-13";124012;176180
"12260";"E31714";"e3-17-14";124012;176180
"12261";"E31721";"e3-17-21";124012;176180
"12262";"E31722";"e3-17-22";124012;176180
"12263";"E31723";"e3-17-23";124012;176180
"12264";"E31724";"e3-17-24";124012;176180
"12265";"E31731";"e3-17-31";124012;176180
"12266";"E31732";"e3-17-32";124012;176180
"12267";"E31733";"e3-17-33";124012;176180
"12268";"E31734";"e3-17-34";124012;176180
"12269";"E31741";"e3-17-41";124012;176180
"12270";"E31742";"e3-17-42";124012;176180
"12271";"E31743";"e3-17-43";124012;176180
"12272";"E31744";"e3-17-44";124012;176180
"12273";"E31811";"e3-18-11";128012;176180
"12274";"E31812";"e3-18-12";128012;176180
"12275";"E31813";"e3-18-13";128012;176180
"12276";"E31814";"e3-18-14";128012;176180
"12277";"E31821";"e3-18-21";128012;176180
"12278";"E31822";"e3-18-22";128012;176180
"12279";"E31823";"e3-18-23";128012;176180
"12280";"E31824";"e3-18-24";128012;176180
"12281";"E31831";"e3-18-31";128012;176180
"12282";"E31832";"e3-18-32";128012;176180
"12283";"E31833";"e3-18-33";128012;176180
"12284";"E31834";"e3-18-34";128012;176180
"12285";"E31841";"e3-18-41";128012;176180
"12286";"E31842";"e3-18-42";128012;176180
"12287";"E31843";"e3-18-43";128012;176180
"12288";"E31844";"e3-18-44";128012;176180
"12289";"E32111";"e3-21-11";100012;172180
"12290";"E32112";"e3-21-12";100012;172180
"12291";"E32113";"e3-21-13";100012;172180
"12292";"E32114";"e3-21-14";100012;172180
"12293";"E32121";"e3-21-21";100012;172180
"12294";"E32122";"e3-21-22";100012;172180
"12295";"E32123";"e3-21-23";100012;172180
"12296";"E32124";"e3-21-24";100012;172180
"12297";"E32131";"e3-21-31";100012;172180
"12298";"E32132";"e3-21-32";100012;172180
"12299";"E32133";"e3-21-33";100012;172180
"12300";"E32134";"e3-21-34";100012;172180
"12301";"E32141";"e3-21-41";100012;172180
"12302";"E32142";"e3-21-42";100012;172180
"12303";"E32143";"e3-21-43";100012;172180
"12304";"E32144";"e3-21-44";100012;172180
"12305";"E32211";"e3-22-11";104012;172180
"12306";"E32212";"e3-22-12";104012;172180
"12307";"E32213";"e3-22-13";104012;172180
"12308";"E32214";"e3-22-14";104012;172180
"12309";"E32221";"e3-22-21";104012;172180
"12310";"E32222";"e3-22-22";104012;172180
"12311";"E32223";"e3-22-23";104012;172180
"12312";"E32224";"e3-22-24";104012;172180
"12313";"E32231";"e3-22-31";104012;172180
"12314";"E32232";"e3-22-32";104012;172180
"12315";"E32233";"e3-22-33";104012;172180
"12316";"E32234";"e3-22-34";104012;172180
"12317";"E32241";"e3-22-41";104012;172180
"12318";"E32242";"e3-22-42";104012;172180
"12319";"E32243";"e3-22-43";104012;172180
"12320";"E32244";"e3-22-44";104012;172180
"12321";"E32311";"e3-23-11";108012;172180
"12322";"E32312";"e3-23-12";108012;172180
"12323";"E32313";"e3-23-13";108012;172180
"12324";"E32314";"e3-23-14";108012;172180
"12325";"E32321";"e3-23-21";108012;172180
"12326";"E32322";"e3-23-22";108012;172180
"12327";"E32323";"e3-23-23";108012;172180
"12328";"E32324";"e3-23-24";108012;172180
"12329";"E32331";"e3-23-31";108012;172180
"12330";"E32332";"e3-23-32";108012;172180
"12331";"E32333";"e3-23-33";108012;172180
"12332";"E32334";"e3-23-34";108012;172180
"12333";"E32341";"e3-23-41";108012;172180
"12334";"E32342";"e3-23-42";108012;172180
"12335";"E32343";"e3-23-43";108012;172180
"12336";"E32344";"e3-23-44";108012;172180
"12337";"E32411";"e3-24-11";112012;172180
"12338";"E32412";"e3-24-12";112012;172180
"12339";"E32413";"e3-24-13";112012;172180
"12340";"E32414";"e3-24-14";112012;172180
"12341";"E32421";"e3-24-21";112012;172180
"12342";"E32422";"e3-24-22";112012;172180
"12343";"E32423";"e3-24-23";112012;172180
"12344";"E32424";"e3-24-24";112012;172180
"12345";"E32431";"e3-24-31";112012;172180
"12346";"E32432";"e3-24-32";112012;172180
"12347";"E32433";"e3-24-33";112012;172180
"12348";"E32434";"e3-24-34";112012;172180
"12349";"E32441";"e3-24-41";112012;172180
"12350";"E32442";"e3-24-42";112012;172180
"12351";"E32443";"e3-24-43";112012;172180
"12352";"E32444";"e3-24-44";112012;172180
"12353";"E32511";"e3-25-11";116012;172180
"12354";"E32512";"e3-25-12";116012;172180
"12355";"E32513";"e3-25-13";116012;172180
"12356";"E32514";"e3-25-14";116012;172180
"12357";"E32521";"e3-25-21";116012;172180
"12358";"E32522";"e3-25-22";116012;172180
"12359";"E32523";"e3-25-23";116012;172180
"12360";"E32524";"e3-25-24";116012;172180
"12361";"E32531";"e3-25-31";116012;172180
"12362";"E32532";"e3-25-32";116012;172180
